,0,1,2
6141,GO-TO-AND-FRO_AAM1A2c6ii_13630_14390.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AAM1A2c6ii_13630_14390.mp4,3
6142,GO-TO-AND-FRO_AAM1A2c6ii_14900_16080.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AAM1A2c6ii_14900_16080.mp4,3
6143,GO-TO-AND-FRO_AAM1A2c6ii_9620_10450.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AAM1A2c6ii_9620_10450.mp4,3
6144,GO-TO-AND-FRO_AKRA2c6ii_11780_13250.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AKRA2c6ii_11780_13250.mp4,3
6145,GO-TO-AND-FRO_AKRA2c6ii_14300_15100.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AKRA2c6ii_14300_15100.mp4,3
6146,GO-TO-AND-FRO_AKRA2c6ii_9670_10610.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AKRA2c6ii_9670_10610.mp4,4
6147,GO-TO-AND-FRO_AMGA2c6ii_10360_12220.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AMGA2c6ii_10360_12220.mp4,3
6148,GO-TO-AND-FRO_AMGA2c6ii_7340_8800.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_AMGA2c6ii_7340_8800.mp4,3
6149,GO-TO-AND-FRO_BAOBB1c2a_14470_15490.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_BAOBB1c2a_14470_15490.mp4,0
6150,GO-TO-AND-FRO_BAOBB1c2a_15781_16401.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO/GO-TO-AND-FRO_BAOBB1c2a_15781_16401.mp4,0
6151,GO-TO-AND-FRO1_BDLA2c6ii_4300_6070.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO1/GO-TO-AND-FRO1_BDLA2c6ii_4300_6070.mp4,3
6152,GO-TO-AND-FRO1_MCDB1c2a_28084_28504.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO1/GO-TO-AND-FRO1_MCDB1c2a_28084_28504.mp4,2
6153,GO-TO-AND-FRO1_MCDB1c2a_29256_29724.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO1/GO-TO-AND-FRO1_MCDB1c2a_29256_29724.mp4,3
6154,GO-TO-AND-FRO2_PJEB1c2a_32370_33640.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-AND-FRO2/GO-TO-AND-FRO2_PJEB1c2a_32370_33640.mp4,0
6155,GO-TO-BED_PDSA2c7a_6500_7190.mp4,D:/Thesis/Video-Auslan-sorted/GO-TO-BED/GO-TO-BED_PDSA2c7a_6500_7190.mp4,3
6156,GO-TRACE_AAM1A2c6iv_75880_77130.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_AAM1A2c6iv_75880_77130.mp4,2
6157,GO-TRACE_ACAA2c7a_14010_14560.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ACAA2c7a_14010_14560.mp4,3
6158,GO-TRACE_ACAA2c7a_15520_16220.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ACAA2c7a_15520_16220.mp4,3
6159,GO-TRACE_ADCB2c6iii_68820_69470.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ADCB2c6iii_68820_69470.mp4,2
6160,GO-TRACE_ADCB2c7a_104590_105060.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ADCB2c7a_104590_105060.mp4,2
6161,GO-TRACE_ADCB2c7a_149075_149785.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ADCB2c7a_149075_149785.mp4,3
6162,GO-TRACE_ADCB2c7a_23860_24950.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ADCB2c7a_23860_24950.mp4,3
6163,GO-TRACE_ADCB2c7a_76929_77270.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ADCB2c7a_76929_77270.mp4,2
6164,GO-TRACE_AJPB2c6iii_11200_11310.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_AJPB2c6iii_11200_11310.mp4,1
6165,GO-TRACE_AJPB2c7a_61656_62910.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_AJPB2c7a_61656_62910.mp4,2
6166,GO-TRACE_ARGB2c7a_31930_32520.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_ARGB2c7a_31930_32520.mp4,3
6167,GO-TRACE_AVBB2c7a_45970_46520.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_AVBB2c7a_45970_46520.mp4,0
6168,GO-TRACE_AVBB2c7a_48140_48900.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_AVBB2c7a_48140_48900.mp4,0
6169,GO-TRACE_BDLA2c6ii_22190_23180.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_22190_23180.mp4,3
6170,GO-TRACE_BDLA2c6ii_23570_24610.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_23570_24610.mp4,3
6171,GO-TRACE_BDLA2c6ii_27810_28240.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_27810_28240.mp4,2
6172,GO-TRACE_BDLA2c6ii_28930_29660.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_28930_29660.mp4,3
6173,GO-TRACE_BDLA2c6ii_29760_30980.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_29760_30980.mp4,3
6174,GO-TRACE_BDLA2c6ii_31290_32090.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_31290_32090.mp4,3
6175,GO-TRACE_BDLA2c6ii_32450_34150.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_32450_34150.mp4,3
6176,GO-TRACE_BDLA2c6ii_6980_7320.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BDLA2c6ii_6980_7320.mp4,2
6177,GO-TRACE_BKPA1c2b_16480_17010.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BKPA1c2b_16480_17010.mp4,3
6178,GO-TRACE_BKPA1c2b_2110_2420.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BKPA1c2b_2110_2420.mp4,2
6179,GO-TRACE_BKPA1c2b_41270_41590.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BKPA1c2b_41270_41590.mp4,2
6180,GO-TRACE_BRHB1c2b_13410_14090.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BRHB1c2b_13410_14090.mp4,3
6181,GO-TRACE_BRHB1c2b_41820_43485.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BRHB1c2b_41820_43485.mp4,3
6182,GO-TRACE_BRVA1c2b_37590_38090.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BRVA1c2b_37590_38090.mp4,0
6183,GO-TRACE_BRVA1c2b_59110_59390.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BRVA1c2b_59110_59390.mp4,0
6184,GO-TRACE_BRVA2c6ii_23900_24550.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BRVA2c6ii_23900_24550.mp4,2
6185,GO-TRACE_BSSA2c6ii_36100_37280.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BSSA2c6ii_36100_37280.mp4,3
6186,GO-TRACE_BTMA1c2b_33980_34350.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_BTMA1c2b_33980_34350.mp4,2
6187,GO-TRACE_MCDB1c2a_37865_38312.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MCDB1c2a_37865_38312.mp4,2
6188,GO-TRACE_MCDB2c7a_154727_155627.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MCDB2c7a_154727_155627.mp4,3
6189,GO-TRACE_MCDB2c7a_70492_73742.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MCDB2c7a_70492_73742.mp4,3
6190,GO-TRACE_MDBB1c2b_29130_29520.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MDBB1c2b_29130_29520.mp4,2
6191,GO-TRACE_MKB1B2c7a_131406_131916.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MKB1B2c7a_131406_131916.mp4,0
6192,GO-TRACE_MKB1B2c7a_178821_179081.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MKB1B2c7a_178821_179081.mp4,0
6193,GO-TRACE_MOFB3c9a_229185_230560.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MOFB3c9a_229185_230560.mp4,4
6194,GO-TRACE_MOFB3c9a_231185_231945.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MOFB3c9a_231185_231945.mp4,3
6195,GO-TRACE_MSLB2c7a_36930_38250.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MSLB2c7a_36930_38250.mp4,0
6196,GO-TRACE_MSLB2c7a_92704_93294.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MSLB2c7a_92704_93294.mp4,0
6197,GO-TRACE_MSQA2c6ii_43820_45070.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MSQA2c6ii_43820_45070.mp4,2
6198,GO-TRACE_MTFB3c9a_131785_132490.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MTFB3c9a_131785_132490.mp4,3
6199,GO-TRACE_MTFB3c9a_263460_264080.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MTFB3c9a_263460_264080.mp4,3
6200,GO-TRACE_MTFB3c9a_281115_282060.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_MTFB3c9a_281115_282060.mp4,3
6201,GO-TRACE_PCNB2c7a_142610_143110.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PCNB2c7a_142610_143110.mp4,2
6202,GO-TRACE_PCNB2c7a_45780_46360.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PCNB2c7a_45780_46360.mp4,3
6203,GO-TRACE_PCNB2c7a_56280_56720.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PCNB2c7a_56280_56720.mp4,2
6204,GO-TRACE_PCNB2c7a_73260_74300.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PCNB2c7a_73260_74300.mp4,3
6205,GO-TRACE_PCNB2c7a_98510_99030.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PCNB2c7a_98510_99030.mp4,2
6206,GO-TRACE_PDHA1c2a_63005_63615.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PDHA1c2a_63005_63615.mp4,3
6207,GO-TRACE_PDSA3c9a_65385_66580.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PDSA3c9a_65385_66580.mp4,3
6208,GO-TRACE_PJLGA1c2b_16210_16590.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PJLGA1c2b_16210_16590.mp4,2
6209,GO-TRACE_PNAA2c7a_10000_11320.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PNAA2c7a_10000_11320.mp4,4
6210,GO-TRACE_PNAA2c7a_55570_55940.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PNAA2c7a_55570_55940.mp4,2
6211,GO-TRACE_PNAA2c7a_87050_87690.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PNAA2c7a_87050_87690.mp4,3
6212,GO-TRACE_PNAA2c7a_88740_89680.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PNAA2c7a_88740_89680.mp4,3
6213,GO-TRACE_PTKA2c7a_17440_17840.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PTKA2c7a_17440_17840.mp4,2
6214,GO-TRACE_PTKA2c7a_68090_68540.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_PTKA2c7a_68090_68540.mp4,0
6215,GO-TRACE_SASA2c7a_61610_62040.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SASA2c7a_61610_62040.mp4,2
6216,GO-TRACE_SASA2c7a_73750_74110.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SASA2c7a_73750_74110.mp4,2
6217,GO-TRACE_SAWB1c2b_106375_107505.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SAWB1c2b_106375_107505.mp4,3
6218,GO-TRACE_SBS1A3c7a_39360_39650.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SBS1A3c7a_39360_39650.mp4,1
6219,GO-TRACE_SBS1A3c7a_58270_58900.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SBS1A3c7a_58270_58900.mp4,3
6220,GO-TRACE_SLRB1c2b_153217_154077.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SLRB1c2b_153217_154077.mp4,3
6221,GO-TRACE_SPKA3c9a_389860_390530.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE/GO-TRACE_SPKA3c9a_389860_390530.mp4,3
6222,GO-TRACE(2)_BDHA1c2a_69730_70200.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE(2)/GO-TRACE(2)_BDHA1c2a_69730_70200.mp4,2
6223,GO-TRACE(B)_AMW2A2c7a_186423_187273.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE(B)/GO-TRACE(B)_AMW2A2c7a_186423_187273.mp4,3
6224,GO-TRACE(B)_BDLA2c7a_133770_134490.mp4,D:/Thesis/Video-Auslan-sorted/GO-TRACE(B)/GO-TRACE(B)_BDLA2c7a_133770_134490.mp4,0
6225,GO-UP_BCPA2c6ii_18930_20030.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP/GO-UP_BCPA2c6ii_18930_20030.mp4,3
6226,GO-UP_BDHA1c2a_65050_65230.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP/GO-UP_BDHA1c2a_65050_65230.mp4,1
6227,GO-UP_MBHA2c6ii_21120_22110.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP/GO-UP_MBHA2c6ii_21120_22110.mp4,3
6228,GO-UP_MTFB2c7a_142020_142670.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP/GO-UP_MTFB2c7a_142020_142670.mp4,0
6229,GO-UP_MTFB2c7a_87580_88110.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP/GO-UP_MTFB2c7a_87580_88110.mp4,3
6230,GO-UP_PDSA2c6ii_610_1430.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP/GO-UP_PDSA2c6ii_610_1430.mp4,3
6231,GO-UP(B)_PDRA1c2a_10315_11080.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP(B)/GO-UP(B)_PDRA1c2a_10315_11080.mp4,3
6232,GO-UP(B)_PDRA1c2a_89160_89840.mp4,D:/Thesis/Video-Auslan-sorted/GO-UP(B)/GO-UP(B)_PDRA1c2a_89160_89840.mp4,3
6233,GO7_MSQA2c6ii_51220_51600.mp4,D:/Thesis/Video-Auslan-sorted/GO7/GO7_MSQA2c6ii_51220_51600.mp4,2
6234,GO7_MSQA2c6ii_52610_53270.mp4,D:/Thesis/Video-Auslan-sorted/GO7/GO7_MSQA2c6ii_52610_53270.mp4,2
6235,GONE1_MTDBA2c7a_20190_21110.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_MTDBA2c7a_20190_21110.mp4,3
6236,GONE1_MTFB2c7a_31770_32820.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_MTFB2c7a_31770_32820.mp4,3
6237,GONE1_PCNB2c7a_186410_186950.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_PCNB2c7a_186410_186950.mp4,2
6238,GONE1_PHHA2c7a_157638_157800.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_PHHA2c7a_157638_157800.mp4,0
6239,GONE1_PHHA2c7a_65220_65660.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_PHHA2c7a_65220_65660.mp4,0
6240,GONE1_SASA2c7a_20660_21060.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_SASA2c7a_20660_21060.mp4,2
6241,GONE1_SMCB1c7a_105920_106660.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_SMCB1c7a_105920_106660.mp4,3
6242,GONE1_SSNA2c7a_26560_27270.mp4,D:/Thesis/Video-Auslan-sorted/GONE1/GONE1_SSNA2c7a_26560_27270.mp4,3
6243,GONE1-2H_AMW1B2c7a_13439_13939.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_AMW1B2c7a_13439_13939.mp4,3
6244,GONE1-2H_AMW2A2c7a_26484_27244.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_AMW2A2c7a_26484_27244.mp4,3
6245,GONE1-2H_AMW2A2c7a_276710_276980.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_AMW2A2c7a_276710_276980.mp4,2
6246,GONE1-2H_AMW2A2c7a_28954_29974.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_AMW2A2c7a_28954_29974.mp4,3
6247,GONE1-2H_ARGB2c7a_20213_20543.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_ARGB2c7a_20213_20543.mp4,1
6248,GONE1-2H_BAOBB2c7a_22780_23320.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BAOBB2c7a_22780_23320.mp4,3
6249,GONE1-2H_BDCB2c7a_24810_25620.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BDCB2c7a_24810_25620.mp4,0
6250,GONE1-2H_BDCB2c7a_28600_29700.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BDCB2c7a_28600_29700.mp4,0
6251,GONE1-2H_BDHA1c2a_83490_84080.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BDHA1c2a_83490_84080.mp4,3
6252,GONE1-2H_BDHA1c2a_84120_84880.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BDHA1c2a_84120_84880.mp4,3
6253,GONE1-2H_BGMQB2c7a_18330_19030.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BGMQB2c7a_18330_19030.mp4,3
6254,GONE1-2H_BMKB2c7a_13130_13920.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_BMKB2c7a_13130_13920.mp4,3
6255,GONE1-2H_MDBB1c2b_31340_31730.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_MDBB1c2b_31340_31730.mp4,2
6256,GONE1-2H_MDHB2c7a_14360_14770.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_MDHB2c7a_14360_14770.mp4,2
6257,GONE1-2H_MKB1B2c7a_73942_75092.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_MKB1B2c7a_73942_75092.mp4,3
6258,GONE1-2H_PCNB1c2b_16250_17050.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_PCNB1c2b_16250_17050.mp4,3
6259,GONE1-2H_PTKA2c7a_26490_27020.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_PTKA2c7a_26490_27020.mp4,0
6260,GONE1-2H_SASA2c7a_24840_25600.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_SASA2c7a_24840_25600.mp4,3
6261,GONE1-2H_SBS1A3c7a_18390_18750.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H/GONE1-2H_SBS1A3c7a_18390_18750.mp4,2
6262,GONE1-2H(5)_AMW2A1c2b_127620_129540.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H(5)/GONE1-2H(5)_AMW2A1c2b_127620_129540.mp4,3
6263,GONE1-2H(5)_MVSB2c7a_19260_20240.mp4,D:/Thesis/Video-Auslan-sorted/GONE1-2H(5)/GONE1-2H(5)_MVSB2c7a_19260_20240.mp4,3
6264,GOOD_AAM1A2c6ii_21890_22410.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAM1A2c6ii_21890_22410.mp4,3
6265,GOOD_AAM2A1c2b_72930_73090.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAM2A1c2b_72930_73090.mp4,1
6266,GOOD_AAPB1c2b_114976_115338.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB1c2b_114976_115338.mp4,2
6267,GOOD_AAPB1c2b_200604_200784.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB1c2b_200604_200784.mp4,1
6268,GOOD_AAPB1c2b_205910_206090.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB1c2b_205910_206090.mp4,1
6269,GOOD_AAPB1c2b_71933_72415.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB1c2b_71933_72415.mp4,2
6270,GOOD_AAPB1c2b_72893_73255.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB1c2b_72893_73255.mp4,2
6271,GOOD_AAPB2c6iii_24760_25540.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB2c6iii_24760_25540.mp4,3
6272,GOOD_AAPB2c6iii_65940_66230.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AAPB2c6iii_65940_66230.mp4,2
6273,GOOD_AASB1c2a_30460_30530.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AASB1c2a_30460_30530.mp4,1
6274,GOOD_AASB1c2a_30970_32650.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AASB1c2a_30970_32650.mp4,3
6275,GOOD_AASB1c2a_49926_49980.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AASB1c2a_49926_49980.mp4,1
6276,GOOD_AASB1c2a_51504_52068.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AASB1c2a_51504_52068.mp4,3
6277,GOOD_AASB2c6iii_42770_43150.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AASB2c6iii_42770_43150.mp4,2
6278,GOOD_ACAA2c7a_85859_85969.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_ACAA2c7a_85859_85969.mp4,1
6279,GOOD_ADCB2c7a_14685_14920.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_ADCB2c7a_14685_14920.mp4,1
6280,GOOD_ADPA2c6ii_12700_12830.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_ADPA2c6ii_12700_12830.mp4,1
6281,GOOD_ADPA2c6ii_13330_13530.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_ADPA2c6ii_13330_13530.mp4,1
6282,GOOD_AKRA1c2a_31006_31216.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AKRA1c2a_31006_31216.mp4,1
6283,GOOD_AMW2A1c2b_55380_55500.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AMW2A1c2b_55380_55500.mp4,1
6284,GOOD_AMW2A2c7a_10517_10657.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AMW2A2c7a_10517_10657.mp4,1
6285,GOOD_AMW2A2c7a_16431_16711.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AMW2A2c7a_16431_16711.mp4,2
6286,GOOD_AVBB2c6iii_12290_12940.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AVBB2c6iii_12290_12940.mp4,3
6287,GOOD_AVBB2c6iii_19630_20040.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AVBB2c6iii_19630_20040.mp4,2
6288,GOOD_AVBB2c6iii_24150_24500.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AVBB2c6iii_24150_24500.mp4,2
6289,GOOD_AVBB2c7a_36120_36300.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AVBB2c7a_36120_36300.mp4,0
6290,GOOD_AVBB2c7a_5530_5940.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AVBB2c7a_5530_5940.mp4,2
6291,GOOD_AVBB2c7a_66430_66590.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_AVBB2c7a_66430_66590.mp4,0
6292,GOOD_BAOBB2c7a_80_330.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BAOBB2c7a_80_330.mp4,1
6293,GOOD_BAOBB2c7a_9140_9340.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BAOBB2c7a_9140_9340.mp4,1
6294,GOOD_BAPB1c2b_28990_29480.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BAPB1c2b_28990_29480.mp4,3
6295,GOOD_BCPA1c2a_61763_62093.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BCPA1c2a_61763_62093.mp4,0
6296,GOOD_BDHA1c2a_28180_28590.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BDHA1c2a_28180_28590.mp4,2
6297,GOOD_BDHA1c2a_28620_29900.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BDHA1c2a_28620_29900.mp4,4
6298,GOOD_BDHA2c6ii_14520_14720.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BDHA2c6ii_14520_14720.mp4,1
6299,GOOD_BDHA2c6ii_8310_9080.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BDHA2c6ii_8310_9080.mp4,3
6300,GOOD_BDLA1c2a_21658_21948.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BDLA1c2a_21658_21948.mp4,0
6301,GOOD_BDLA1c2a_24012_24092.mp4,D:/Thesis/Video-Auslan-sorted/GOOD/GOOD_BDLA1c2a_24012_24092.mp4,0
